candidate_id	source_id	source_url	status	review_batch_id	import_scope	rank_basis	entity_class	source_claims_used	confidence_detail	parentage_status	query_readiness	exclusion_reason	notes
cand-q514423	src-wikidata-q514423	https://www.wikidata.org/wiki/Q514423	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Parthenopean Republic; description: Republic of Naples of 1799; article: https://en.wikipedia.org/wiki/Parthenopean_Republic
cand-q23731257	src-wikidata-q23731257	https://www.wikidata.org/wiki/Q23731257	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Patria del Friuli; description: territory under the temporal rule of the Patriarch of Aquileia and one of the ecclesiastical states of the Holy Roman Empire; acqured in 1420 by the Republic of Venice; article: https://en.wikipedia.org/wiki/Patria_del_Friuli
cand-q1027122	src-wikidata-q1027122	https://www.wikidata.org/wiki/Q1027122	rejected	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Pengwern; description: Settlement in sub-Roman Britain; article: https://en.wikipedia.org/wiki/Pengwern
cand-q121932	src-wikidata-q121932	https://www.wikidata.org/wiki/Q121932	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: People's Republic of Bulgaria; description: Socialist republic ruled by the Bulgarian Communist Party (1946–1990); article: https://en.wikipedia.org/wiki/People%27s_Republic_of_Bulgaria
cand-q467864	src-wikidata-q467864	https://www.wikidata.org/wiki/Q467864	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: People's Socialist Republic of Albania; description: Marxist-Leninist government of Albania (1946–1992); article: https://en.wikipedia.org/wiki/People%27s_Socialist_Republic_of_Albania
cand-q1054910	src-wikidata-q1054910	https://www.wikidata.org/wiki/Q1054910	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Piedmontese Republic; description: French Sister Republic in Piedmont, Italy; article: https://en.wikipedia.org/wiki/Piedmontese_Republic
cand-q211274	src-wikidata-q211274	https://www.wikidata.org/wiki/Q211274	rejected	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported	scope_deferred	Candidate label: Polish People's Republic; description: country of the Warsaw Pact and Eastern Bloc from 1947 to 1989; article: https://en.wikipedia.org/wiki/Polish_People%27s_Republic
cand-q116080	src-wikidata-q116080	https://www.wikidata.org/wiki/Q116080	promoted	batch-500-candidates	title_identity_only	approximate	confederation	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Polish Underground State; description: single political and military entity formed by the union of resistance organizations in occupied Poland during World War II; article: https://en.wikipedia.org/wiki/Polish_Underground_State
cand-q172107	src-wikidata-q172107	https://www.wikidata.org/wiki/Q172107	promoted	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Polish–Lithuanian Commonwealth; description: historical multinational monarchist state in Eastern Europe (Crown of the Kingdom of Poland and the Grand Duchy of Lithuania); article: https://en.wikipedia.org/wiki/Polish%E2%80%93Lithuanian_Commonwealth
cand-q825902	src-wikidata-q825902	https://www.wikidata.org/wiki/Q825902	promoted	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Polish–Lithuanian union; description: former union between the Kingdom of Poland and the Grand Duchy of Lithuania (1385–1569); article: https://en.wikipedia.org/wiki/Polish%E2%80%93Lithuanian_union
cand-q200464	src-wikidata-q200464	https://www.wikidata.org/wiki/Q200464	promoted	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Portuguese Empire; description: global empire centered in Portugal (1415–1999); article: https://en.wikipedia.org/wiki/Portuguese_Empire
cand-q701614	src-wikidata-q701614	https://www.wikidata.org/wiki/Q701614	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Archbishopric of Salzburg; description: prince-archbishopric in Central Europe between 1328–1803; article: https://en.wikipedia.org/wiki/Prince-Archbishopric_of_Salzburg
cand-q15852601	src-wikidata-q15852601	https://www.wikidata.org/wiki/Q15852601	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric and Duchy of Verden; description: former prince-bishopric (later principality) in the Holy Roman Empire; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Verden
cand-q173863	src-wikidata-q173863	https://www.wikidata.org/wiki/Q173863	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Augsburg; description: State of the Holy Roman Empire (c. 888–1803); article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Augsburg
cand-q319586	src-wikidata-q319586	https://www.wikidata.org/wiki/Q319586	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Basel; description: principality; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Basel
cand-q259511	src-wikidata-q259511	https://www.wikidata.org/wiki/Q259511	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Freising; description: ecclesiastical principality of the Holy Roman Empire; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Freising
cand-q158835	src-wikidata-q158835	https://www.wikidata.org/wiki/Q158835	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Liège; description: ecclesiastic state of the Holy Roman Empire; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Li%C3%A8ge
cand-q4918043	src-wikidata-q4918043	https://www.wikidata.org/wiki/Q4918043	pending	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Metz; description: Prince-bishopric of the Holy Roman Empire; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Metz
cand-q650645	src-wikidata-q650645	https://www.wikidata.org/wiki/Q650645	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Minden; description: principality of Holy Roman Empire; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Minden
cand-q3324486	src-wikidata-q3324486	https://www.wikidata.org/wiki/Q3324486	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Montenegro; description: Balkan theocratic state; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Montenegro
cand-q697254	src-wikidata-q697254	https://www.wikidata.org/wiki/Q697254	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Münster; description: ecclesiastical principality in the Holy Roman Empire; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_M%C3%BCnster
cand-q477035	src-wikidata-q477035	https://www.wikidata.org/wiki/Q477035	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Osnabrück; description: ecclesiastical principality of the Holy Roman Empire from 1225 until 1803; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Osnabr%C3%BCck
cand-q649192	src-wikidata-q649192	https://www.wikidata.org/wiki/Q649192	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Paderborn; description: Ecclesiastical principality of the Holy Roman Empire; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Paderborn
cand-q771332	src-wikidata-q771332	https://www.wikidata.org/wiki/Q771332	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Strasbourg; description: Ecclesiastic principality in Alsace (Holy Roman Empire, present-day France); article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Strasbourg
cand-q328001	src-wikidata-q328001	https://www.wikidata.org/wiki/Q328001	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Toul; description: former Roman Catholic diocese seated at Toul in present-day France; article: https://en.wikipedia.org/wiki/Diocese_of_Toul
cand-q1231403	src-wikidata-q1231403	https://www.wikidata.org/wiki/Q1231403	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Trent; description: ecclesiastical principality and constituent state of the Holy Roman Empire, 1027–1803; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Trent
cand-q707767	src-wikidata-q707767	https://www.wikidata.org/wiki/Q707767	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Utrecht; description: ecclesiastic state of the Holy Roman Empire; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Utrecht
cand-q17015016	src-wikidata-q17015016	https://www.wikidata.org/wiki/Q17015016	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Verdun; description: former state of the Holy Roman Empire ruled by the Bishop of Verdun; article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Verdun
cand-q506218	src-wikidata-q506218	https://www.wikidata.org/wiki/Q506218	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Prince-Bishopric of Warmia; description: former prince-bishopric (1243–1772); article: https://en.wikipedia.org/wiki/Prince-Bishopric_of_Warmia
cand-q187035	src-wikidata-q187035	https://www.wikidata.org/wiki/Q187035	promoted	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Principality of Albania; description: 1914-1925 monarchy in Europe, predecessor of modern Albania; article: https://en.wikipedia.org/wiki/Principality_of_Albania
